date,"username","content","likes","retweets","sentiment"
"2025-01-13T12:37:46.000Z","Unknown","sepromising2nya banking, sayangnya yg stabil cuma bbca walaupun cenderung sideways. bumn fluktuatif bgt dan yg jd masalah semua turun serentak. semoga bs rebound cepet. kalo fmcg ini juga kayaknya yg ijo minoritas, sisanya bikin trauma.",0,0,-3
"2025-01-09T23:38:58.000Z","Unknown","IHSG TECHNICAL VIEW (10/1)

IHSG kemarin ditutup turun 0.22%, dan disertai dengan net buy asing ~66 Miliar. 

Saham yang paling banyak dibeli asing adalah BBCA, TLKM, ASII, MDKA dan
BMRI.",1,0,0
"2025-01-08T01:50:06.000Z","Unknown","Eitss analisa saya BBCA masi bisa turun lagi",0,0,0
"2025-01-07T12:05:31.000Z","Unknown","bbca lg turun ya, mending masuk skrg apa tunggu bakal turun lg",0,0,0
"2025-01-07T09:50:46.000Z","Unknown","anjay bbca turun bgt",0,0,0
"2025-01-07T08:15:58.000Z","Unknown","Ihsg turun, bbca bbri anjlok. Beli gak ya?",0,0,0
"2025-01-07T04:47:56.000Z","Unknown","PRABOWO,
BURSA cuman TURUN dan JALAN ditempat ..... 
JANGAN HARAP indonesia mencapai zaman INDONESIA emas  
Market Cap: 
1. Apple $3.59 trillion   
2. Nvidia $3.39 trillion  CEOnya bekas tukang cuci      piring 
3. BBCA $0.072 T 

GDP RI 2024 cuman $1,40 T , kalah ama CEO  Nvidia",3,1,0
"2025-01-07T04:15:21.000Z","Unknown","Jadi the Next $PANI? Rumornya Rempang Eco City dikelola $ECII

Akun ini khusus saham2 Corporate Action, jadi cuma taro dikit utk testing ilmu

Fundamental udah agak mati gara2 ekonomi indonesia blangsak. Malu lah LQ45 downtrend sejak 2021, BBRI turun dalem, BBCA return setitik",1,0,0
"2025-01-07T03:43:02.000Z","Unknown","@prabowo
 
BURSA cuman TURUN dan JALAN ditempat .....
JANGAN HARAP indonesia mencapai zaman INDONESIA emas 
Market Cap:
1. Apple $3.59 trillion.  
2. Nvidia $3.39 trillion  CEOnya bekas tukang cuci
     piring
4. BBCA $0.072 T
GDP RI 2024 cuman $1,40 T , kalah ama CEO  Nvidia",0,0,0
"2025-01-07T01:30:20.000Z","Unknown","IHSG Technical View

IHSG kemarin ditutup turun 1.17%, disertai dengan net sell asing ~623 Miliar. Saham yang paling banyak dijual asing adalah BBRI, GOTO, BBCA, BMRI, dan TLKM.",0,0,0
"2025-01-01T14:42:56.000Z","Unknown","Tpi bbca skrg lgi turun bgt, gak samoe jatuh tpi cukup menyedihkan. Apa lagi bbri ",0,0,0
"2024-12-28T16:45:44.000Z","Unknown","br ngeh bbca turun bgt ya",0,0,0
"2024-12-25T18:24:54.000Z","Unknown","Transaksi asing di:
TLKM 64%
BMRI 69%
BBRI 57%
BBCA 73%

Keempat saham tersebut berkontribusi sekitar 30-35% dari IHSG dan sekitar 55-60% dari IDX30 dan LQ45 

Jadi kalau 4 saham ini naik, indeks naik dan sebaliknya

Dan kalau asing banyak sell, mereka turun dan sebaliknya",9,3,0
"2024-12-25T08:46:55.000Z","Unknown","Hal ini pernah terjadi juga di 2014-2015 kala itu The Fed baru mau naikin suku bunga. Ditambah, harga komoditas turun banget sehingga APBN indo juga agak kurang oke. Hasilnya, saham big bank bahkan termasuk $BBCA pernah turun cukup lama hampir setahun dari 2015-2016",0,0,1
"2024-12-21T12:39:27.000Z","Unknown","also don't forget about Wejeka 
someday if i have a lot of money, im gonna make a company and start this thing out 
or just invest on it since BBCA sudah turun beberapa hari ini -",0,0,1
"2024-12-20T16:53:50.000Z","Unknown","bbca turun lagi egk yh pengen serok wkwkw",1,0,0
"2024-12-19T13:22:02.000Z","Unknown","lawak banget presiden kita. selama beberapa taun gw punya porto bbca ga pernah minus, sekarang cuma profit di 0.06%, kalo besok turun lagi ya minus haha",0,0,5
"2024-12-19T05:01:23.000Z","Unknown","woy bbca turun bgt gw sedih BGT HIKS",1,0,0
"2024-12-19T04:44:02.000Z","Unknown","bbca aja sampe turun ke 9rb an. Gendheng tenan ini kak",1,0,0
"2024-12-18T01:31:10.000Z","Unknown","Presiden Komisaris Resign Setelah 13 Tahun Menjabat, Saham BBCA Turun Nyaris 2 Persen",1,0,-1
"2024-12-17T10:16:44.000Z","Unknown","ihsg lg turun , bbca bro..",0,0,0
"2024-12-17T07:19:19.000Z","Unknown","Gw jam 1 tadi pas buka app-nya kok jebloknya parah bener.. bbca aja turun ampe dibawah 10 rb, bbni rendah bener tapi di twitter sepi. Berasa kayak gw lagi lintas dimensi apa gimana deh ",2,0,0
"2024-12-12T09:55:08.000Z","Unknown","Apakah BUMN yg dimaksud perbankan BUMN?
Berdasarkan laporan keuangan:
BMRI laba naik YoY
BBCA laba naik YoY
BBNI laba naik YoY
BBTN laba turun sampe Q3 YoY",0,0,0
"2024-12-04T05:02:14.000Z","Unknown","$BBCA $ASII udah tinggal satu tick lagi padaan, jangan turun lagi ampe kapanpun",0,0,0
"2024-12-03T17:23:02.000Z","Unknown","Jika BBCA di bawah level pesimis, 4 saham lain juga ternyata sama

Baik BBRI, BMRI, ASII dan TLKM semua ditransaksi pada level PER di bawah 1 standar deviasi

Memang ceritnya juga beda2, ada yang memang labanya baik sehingga PER makin kecil, ada juga yang labanya turun",9,1,0
"2024-12-03T07:55:49.000Z","Unknown","saham indo emang lagi merah semua, bbca yg biasanya kebal aja ikutan turun wkwk",0,0,0
"2024-12-02T17:51:01.000Z","Unknown","Pemilik saham BBCA jg kalem ae kalo lg naik atau turun brok. So what?",0,0,0
"2024-12-02T06:46:59.000Z","Unknown","BBCA malah turun ke lembah wkwkwk",0,0,0
"2024-11-28T23:32:05.000Z","Unknown","Bukan gitu bang :""(

Pertanyaannya kan kenapa sudah tau akan turun banyak, masih ada yang ambil?

Kan polanya misal div 1300, maka exeate turun ±1300 juga

Yang mana hari ini 700an, berarti besok bisa 600an

Questionnya kenapa ada yg ambil sekarang padahal besok masih turun (?)",0,0,0
"2024-11-26T11:44:57.000Z","Unknown","bbca turun mulu ini pindahin mana ya",0,0,0
"2024-11-26T05:38:29.000Z","Unknown","saatnya nyerok BBCA lagi mumpung turun ",1,0,0
"2024-11-24T09:23:14.000Z","Unknown","udah sebulan lebih ga liat bibit, bbca kenapa turun bgt deh... untung bulan lalu jual 3 lot match nya lumayan tinggi. sekarang udah turun ke 9ribuan !? ",0,0,0
"2024-11-24T08:49:07.000Z","Unknown","Dah lama ga mantengin saham. Ternyata lagi turun ya bbca. Terakhir liat pas masih 10.300an.",0,0,0
"2024-11-22T08:08:53.000Z","Unknown","SAMPE $BBCA turun ke 9000an wahhh apa krn presiden baru ini?",0,0,0
"2024-11-22T04:07:23.000Z","Unknown","Gw kalo disuruh milih punya hp siaomay atau ipun.  Gw lebih milih siaomay tapi megang saham BBCA seharga Ipun.. ipun dikemudian hari harganya bakal turun kalo saham BBCA makin naik..",0,0,0
"2024-11-22T02:01:32.000Z","Unknown","Trading Idea 22 Nov 2024: 

 BBNI, RAJA, ANTM, BREN, WIFI, dan UNTR   

HSG ditutup turun 0.55% kemarin, dan masih disertai dengan net sell asing ~1.09 Tr. Saham yang paling banyak dijual asing adalah BBRI, BBCA, BBNI, ADRO dan BUMI.",3,1,0
"2024-11-21T21:24:57.000Z","Saham dan bisnis UMKM","Menurut saya kalau kinerja keuangan keduanya baik namun sahamnya bbca lebih baik karena lebih ""tenang"" Untuk invest. Bbri lebih volatile naik turunnya cocok untuk trading swing
Kalau mau beli tunggu usd turun dan atau asing masuk dekat2 pbv minimalnya",2,0,0
"2024-11-21T13:31:25.000Z","Unknown","Tadi pagi beli 3 lot BBRI match di 4280, sekarang tergiur sama BBCA di 9850. Mau buy skrg biar besok tinggal match apa nunggu besok aja? Kali aja harga turun.",0,0,0
"2024-11-20T10:33:05.000Z","Unknown","bbca mantep bgt dah sendirian naik bank lain pada turun semua",0,0,0
"2024-11-19T01:27:51.000Z","Unknown","Trading Idea 19 Nov 2024

 JSMR, BBRI, PSAB, ANTM, BUMI, & PANI  

IHSG ditutup turun 0.38% kemarin & disertai net sell asing ~1.05 Tr masih dari efek outflow setelah Trump terpilih sebagai presiden US. Saham yang paling banyak dijual asing adalah BBRI, BBCA, ADRO, TLKM & BMRI",3,2,0
"2024-11-18T10:22:45.000Z","Unknown","Bisa naik sampai berapa dan apakah sinyal perlawanan naik yang muncul diminggu lalu bisa menjadi sinyal dari selesainya tren turun $BBCA yang sudah berjalan dari bulan lalu?
Pembahasan selengkapnya bisa dibaca disini",0,0,0
"2024-11-15T01:51:36.000Z","Unknown","Trading Idea 15 Nov 2024: 

 BRMS, PANI, PSAB, BUKA, JSMR, dan BBCA

JCI di tutup melemah 1,29% ke level 7214 (14/11). Melihat pergerakkan IHSG kemarin, Kami memproyeksikan peluang turun masih terbuka dengan support 7200 & 7150
 resistance 7236 & 7250",0,0,2
"2024-11-14T01:42:08.000Z","Unknown","Trading Idea 14 Nov 2024

 MIKA, TOBA, RAJA, ENRG, WIFI, BREN

IHSG ditutup turun 0.18% kemarin & disertai net sell asing ~816 Miliar masih dari efek outflow setelah Trump terpilih sebagai presiden US. Saham yang paling banyak dijual asing :  BBRI, BMRI, TLKM, BBCA & BBNI",2,0,0
"2024-11-12T02:15:48.000Z","Unknown","Trading Idea 12 Nov 2024: 

 BBRI, BBNI, PNLF, ASII, BRIS, dan ADRO     

IHSG ditutup turun 0.28% kemarin & masih disertai net sell asing ~1.55 Tr efek outflow setelah Trump terpilih sebagai presiden US. Saham yang paling banyak dijual asing : BBRI, BBCA, ADRO, TLKM dan BORO",0,0,0
"2024-11-12T00:38:33.000Z","Unknown","IHSG turun sebentar sebelum bullish lagi, saatnya BUY BBCA BMRI BBNI ADRO ACES SSIA ASSA MANG CITY",0,0,0
"2024-11-11T11:53:46.000Z","Unknown","kenal ipot karna pernah deket sama someone di 2021 trs tertarik bgt sama saham, pelan pelan nabyn waktu bbca turun eh skrng setiap bulan kl dikasih ayang/ sisihin gajiku untuk nabung disini bodo amat mo naik turun tapi selalu naik. Terimakasih Allah rejeki selalu diberi jalan",0,0,0
"2024-11-11T08:25:33.000Z","Unknown","Shm!
Rencana mau masuk ke $BBCA mumpung lagi turun, mending masuk sekarang atau hold sampe lebih turun lagi?",28,3,0
"2024-11-11T02:03:01.000Z","Unknown","Habis ipo kelar wajib beli bbca sih lagi turun banget, ",3,0,0
"2024-11-09T14:55:51.000Z","Unknown","ayo bbca turun sampe 9.500 tar gw beli wqwq",0,0,0
"2024-11-09T14:12:47.000Z","Unknown","Lu pada yg mau beli saham, mending skrg dah. Saham bank2 gede lagi turun, BBRI 4520,BMRI 6,325,BBCA 10,075. Ini keuntungan gue sampe merahhhh ",0,0,0
"2024-11-09T03:17:11.000Z","Unknown","bbca masih turun beli lagi apa yak  mohon info ordal 
@dearkanon",1,0,0
"2025-02-18T10:27:25.000Z","Unknown","untung masih ada BBCA ",0,0,0
"2025-02-15T23:41:15.000Z","Unknown","Mau tanya mas. Jadi, untuk awal beli kapan waktu yang tepat? Apa FR ini hitungannya lebih untung dibanding investasi yg lain? Misalnya, jika dibandingkan dengan saham (BBCA misalnya)? Koreksi klo saya salah.

Lagi cari investasi yg aman untuk uang dingin",0,0,0
"2025-02-12T00:59:06.000Z","Unknown","masih oke BBCA bang. setahun BBCA mediannya ada di 10%, inflasi indonesia 5%. masih untung 5%",1,0,0
"2025-01-24T08:33:34.000Z","Unknown","BCA Digital Sudah Untung, Presdir BBCA Ungkap Soal Isu IPO",1,1,0
"2025-01-16T05:34:53.000Z","Unknown","Untung 3% lebih dari bbca dan akhirnya bisa lepas bris dengan untung sekitar 1% setelah sebulan nyangkut jadi investor.",0,0,0
"2025-01-03T07:21:47.000Z","Unknown","Kalau udah untung 10%, 10%nya aku taro di BBCA, BBRI, ANTM, BRMS, dan PTBA, dibagi rata diantara 5 itu",0,0,0
"2024-12-29T16:01:44.000Z","Unknown","teuing nya da mun hyg untung mah mas kawinna saham bbca",0,0,0
"2024-12-10T11:08:46.000Z","Unknown","Investasi di BTC vs AAPL vs BBCA selama 10 tahun, mana yang paling untung?

Langsung aja lihat jawabannya di ",4,2,0
"2024-12-05T00:54:41.000Z","Unknown","Berawal dari $BBCA is real, Untung bukan $UNVR",1,0,0
"2024-11-18T14:26:13.000Z","Unknown","Buset ini bbca masih ndlosor aja. Untung indofut ijo.",0,0,0
"2024-11-01T00:57:47.000Z","Unknown","Belum lagi godaan BBCA yg lagi minta diserok datang dan pergi.
Gini banget... 
Otak: iya cepet untung nya, tapi kan berdasarkan agama yg lo yakini, tu sumber duit... ntar duit nya malah jadi duit ga berkah... trus.... 

Akhirnya hanya memandangi temen2 nyerok.

#MENUA!!!",0,0,0
"2024-10-31T02:18:02.000Z","Unknown","Untung kemarin haka bbca",3,0,0
"2024-10-21T11:50:54.000Z","Unknown","masih ada satu saham lagi yang gua kepo mau beli dan harganya juga dibawah bbca. wish me luck, semoga gak kejebak atau gimana2  karna gua coba beli bumn, bukannya untung malah buntung bjir, mana geraknya gak nyampe 20k",0,0,4
"2024-10-19T03:08:18.000Z","Unknown","BBCA naiknya mayan amat dr awal beli ang ang ang untung kemaren gak gue jual ",0,0,0
"2024-10-11T09:20:26.000Z","Unknown","padahal nominal hampir sama, tapi keuntungan lebih tinggi naro di pani padahal iseng wkwk
gua invest di bbca tgl 5 juni, pani di 11 september. lebih cepet untung pani ",0,0,0
"2024-10-06T03:06:31.000Z","Unknown","bayangin dah lu punya uang 1M taruh ke bbca terus anggep aja naik 1%, terus jual dah, untung 10 juta anjir",0,0,0
"2024-09-13T10:24:30.000Z","Unknown","Hadeuh. Ribet. Buat pegawai kantoran yg ga punya wkt buat pantau saham berarti cuma bisa punya saham yg ga perlu dipantau. Beli BBCA aja, klo krg, beli 3 bank lain BMRI, BBRI, BBNI. Klo turun, cepet ribon. Beli cicil. Jgn aneh2. Jgn rakus. Jgn ga bisa pantau tp maunya untung gede",1,1,0
"2024-09-12T13:45:39.000Z","Unknown","Pertama kali trading itu potensi lost nya tinggi. 
Gue saranin
1. Pakai paper trading, app Trading View. Jadi tradingnya ini masih latihan, bukan pakai duit real
2. Coba latihan trading di saham BBCA, coba aja dulu berhasil dapetin untung sekian puluh persen",0,0,-3
"2024-08-14T03:38:50.000Z","Unknown","in case masukin ke deposit bakal dapet 1.4jt dalam 12 bulan, berarti kalo 17 bulan kurleb dapet 2 juta. kayanya masih lebih untung beli saham bbca pake cara beli perbulan agar dapet harga rata2 terbawah tapi apalah apalah masih pagi ngitungin duit orang lain   https://x.com/afafia_/status/afafia_/status/1823256285418299600…",0,0,0
"2024-08-08T06:50:03.000Z","Unknown","Nyesel ngejual bbca but at the same time bangga karena berhasil dapet capital gain, mayan lah untung 150k lebih padahal  baru 4 bulan",0,0,2
"2024-08-05T10:11:21.000Z","Unknown","Untung sempet jual bbca di harga 10k",0,0,0
"2024-07-31T15:13:35.000Z","Unknown","Ga untung itu 36K mending beli bbca aja",0,0,0
"2024-07-23T00:20:35.000Z","Unknown","Pasar Rawan Terkoreksi, tapi BBCA hingga PTBA Malah Calon Untung https://investor.id/market/367802/pasar-rawan-terkoreksi-tapi-bbca-hingga-ptba-malah-calon-untung?utm_source=dlvr.it&utm_medium=twitter… #InvestorDaily #investasi #Saham",0,0,0
"2024-07-10T14:40:14.000Z","Unknown","CUS: Cari Untung Sesaat: dalam 1 hari, periode 09 Juli 2024 k 10 Juli 2024: simak THS kija, admr, bbca, kija, AMRT: rasio Total CUTE + at Total CUTE - juga naek sekira 35 kali lipat: tetap Rasio Total CUTE + at Total CUTE - : 1,9 jt persen:",0,0,8
"2024-07-09T18:00:02.000Z","Unknown","BBCA udh nyentuh 10k :D. untung ga narik semua wkwkwkwkw",0,0,0
"2024-07-04T10:40:19.000Z","Unknown","$BBRI hari ini meroket tapi punya ku masih nyangkut  untung masih ada $BBCA",0,0,0
"2024-06-10T17:26:59.000Z","Unknown","bbca untung, untr rugi njir",0,0,0
"2024-06-05T14:19:25.000Z","Unknown","Ditaruh di saham BBCA kayanya juga bisa untung >10% tanpa mikirin aset, blm juga ditambah sama dividennya yg sekitar 2-4% pertahunnya.",0,0,0
"2024-05-28T00:45:35.000Z","Unknown","Godaan BBCA dari zaman covid sampe skrg terasa berat. Hahahaha.

Lihatin orang untung gede, gua masih di tahap mikir. 
Kalo duit yg gua hasilkan itu dari bisnis yang .... 

Entahlah, beda persepsi.

Alhamdulillah hari ini masih belum nyemplung. Masih konstan di INCO dkk.",1,0,0
"2024-05-13T15:46:53.000Z","Unknown","yg trading BBCA today cuan bgt, open price di 9.200, closed price di 9525. 1 lot udh untung 32.500, 10 lot udh dapat 325rb in 1 day. Jarang2 BCA se volatile ini.",0,0,0
"2024-05-13T08:41:31.000Z","Unknown","untung td pagi kebagian $BBCA di harga 9.275. harusnya klo dr awal pantengin bursa bisa dapet di 9.200 si",0,0,0
"2024-05-03T03:25:49.000Z","Unknown","bmri 5.900an gue serok nih, tongkrongin dulu. untung kemaren blm serok, dan hari ini ternyata turun lagi
malah bbca sempat di 9.590 kirain bakal turun eh naik hari ini",1,0,0
"2024-04-28T13:41:55.000Z","Unknown","Wah bisa habis bersih kemenkeu
Kudu di subcon kan ke swasta
Usul subcon ke BBCA aja, sapa tau berhasil mulai dr satpam yg ramah & helpfull sampe GCG nya & tetap untung
",2,0,0
"2024-04-23T23:23:36.000Z","Unknown","Phintraco Sekuritas memprediksi IHSG hari ini menguat, rekomendasikan pemodal bisa untung dari tujuh saham, salah satunya BBCA.  https://investor.id/market/359815/phintraco-sekuritas-pasar-menguat-pemodal-bisa-untung-dari-tujuh-saham?utm_source=dlvr.it&utm_medium=twitter… #InvestorDaily #investasi #Saham",0,0,0
"2024-04-17T04:42:38.000Z","Unknown","Untung di saham ada 2 dividen investing sama capital gain, Perusahaan market cap gede taroh lah BBCA memang bisa kasih keuntungan dividen karena perusahaanya udah sustain, tapi growth nya juga terbatas, sebaliknya perusahaan kecil bisa lebih growth di cap gain walau blm bagi div",33,5,8
"2024-04-17T02:28:16.000Z","Unknown","emang, tapi secara history BBCA nih naik mulu. dulu 7500 skrg udah 10rb alias udah naik 30% kalau dijual ya untung juga sih...",0,0,0
"2024-04-15T11:38:55.000Z","Unknown","Longsor segitu pun, BBCA w masih untung.. monmaap",0,0,0
"2024-04-10T15:02:24.000Z","Unknown","Woh s3 gua  kl di kumpulin beli bbca skg gua bisa beli mobil cash wkomwowko untung skg dapet suamik royal abiezzzzz",0,0,0
"2024-04-03T02:11:18.000Z","Unknown","tau gtu w dlu masukin bbca smua, nilainya naik terus rajin ngasih dividen. fomo si karna untung dari gorengan sekali trus langsung beli banyak eh malah jadi kolesterol alias mengendap dan harus dicut biar ga jd pykt heu",0,0,0
"2024-03-25T03:14:38.000Z","Unknown","bangun sebelum jam 10 karna mau jual bbca di ex date. Dan udh turun, sama aja klo gue jual di 10300 mahh malah lbh untung meski ga dpt dividen",0,0,0
"2024-03-20T11:03:28.000Z","Unknown","banyak2an lot kalo goto loss 5% bbca gain 5% ya tetep untung bbca",0,0,-1
"2024-03-18T02:53:05.000Z","Unknown","Jadi ada modal 5juta.

Cara legal: saham bbca kurleb setahun dapet untung 200rban

Cara halal: beli emas kurleb setahun at least nilainya ga turun

Cara haram: returnnya 800rb dalam waktu 3 bulan

Aowkwowkwow galau",0,0,1
"2024-03-07T07:13:26.000Z","Unknown","Wahhh BBCA lagi ATH ya untung msh punya dikit blm kejual smua",3,0,0
"2024-03-04T23:47:06.000Z","Unknown","MNC Sekuritas memprediksi IHSG hari ini masih rawan melanjutkan koreksinya, rekomendasikan peluang untung ada di BBCA hingga IMAS. https://investor.id/market/355608/mnc-sekuritas-pasar-lanjut-terkoreksi-tapi-peluang-untung-ada-di-bbca-hingga-imas?utm_source=dlvr.it&utm_medium=twitter… #InvestorDaily #investasi #Saham",0,0,0
"2024-02-26T05:28:24.000Z","Unknown","Kalo nabung buat beli BBCA malah lebih banyak untung nya wkkw",0,0,0
"2024-01-26T01:40:40.000Z","Unknown","Laba Bank Central Asia $BBCA naik 19,4% yoy menjadi Rp 48,6 triliun pada 2023

Perusahaan perbankan masih mudah cari untung di Indonesia. Bahkan perusahaan segede BBCA pertumbuhan labanya masih tinggi

Bagaimana pergerakan harga saham $BBCA ? Bisa naik atau sell on the news?",32,10,0
"2024-01-18T03:07:29.000Z","Unknown","BREN ku msh ketinggian untung di tolong sm BBCA",0,0,0
"2024-01-10T00:10:11.000Z","Unknown","Akhir oktober naruh 4 lot saham BBCA di harga 8725 an ga salah per lembar nya. Skrg naik 9625 per lembar. Kurleb 2 blnan udah untung 350 rb an wkwk
Kalo bukan alm suami yg anak manajemen yg ngajarin. Keknya aku msh bodoh dalam hal inves ",0,0,0
"2024-01-09T09:40:52.000Z","Unknown","Dulu ngajarin mama invest ke saham BBCA 20lot harga setelah stock split 7500n terus kemarin lagi butuh dana dijualah jadi 18.3juta untung 3,3jutaan. Doi mulai mikir untuk menjual sebagian besar emasnya dan beralih ke saham",0,0,0
"2023-12-28T12:07:27.000Z","Unknown","bbca untung swasta",0,0,0
"2023-12-14T08:11:48.000Z","Unknown","Untung kmrn sempet nambah dikit2 BBCA dan BBRI. Nunggu turun lagi biar nambah muatan. Yawlaa masih minus2 ini yg lainnya.",0,0,0
"2023-12-14T01:28:01.000Z","Unknown","Tahun lalu rugi invest di ETF S&P growth, skr sdh berbalik jd untung. Sementara itu $BBCA YTD performance+dividend masih kalah sama kupon SBN ritel ",0,0,2
"2023-12-13T12:41:38.000Z","Unknown","PT Bank Central Asia Tbk (BBCA) Rp 35,72 miliar, PT Unilever Indonesia Tbk (UNVR) Rp 31,54 miliar, dan PT Indofood CBP Sukses Makmur Tbk (ICBP) Rp 28,45 miliar. Semoga besok bisa balik untung!",0,0,0
"2023-12-02T02:20:17.000Z","Unknown","wait, pengen 'untung' dari selisih harga atau dari deviden tahunan? kalau mau main aman, saham macam bbca, bbri, bmri, tlkm. 
kalau deviden, coba cek di sekuritas. contoh:",2,0,0
"2023-10-26T07:33:31.000Z","Unknown","[ob_milenial] 1605- BBCA VS BBRI .... Mana yg lebih bagus ?
- Laba: BBCA 56% , BBRI 33% .... BBCA lebih untung
- PER: BBCA 22 ,  BBRI 12 ... BBRI lebih murah
- GROwth: BBCA 26% , BBRI 12% ... BBCA tumbuh lebih cepat
- ROE: BBCA 20%  , BBRI 19% ... Sama dah",1,0,2
"2023-10-26T07:31:03.000Z","Unknown","- PBV: BBCA 4,6 ,  BBRI 2,4  ... BBRI lebih murah   

MAU PILIH yang LEBIH UNTUNG atau mau yang LEBIH MURAH ? .... hehehe..",0,0,0
"2023-10-26T07:31:02.000Z","Unknown","[ob_milenial] 1605- BBCA VS BBRI .... Mana yg lebih bagus ?
- Laba: BBCA 56% , BBRI 33% .... BBRI kalah telak, BBCA lebih untung
- PER: BBCA 22 ,  BBRI 12 ... BBRI lebih murah
- GROwth: BBCA 26% , BBRI 12% ... BBCA tumbuh lebih cepat
- ROE: BBCA 20%  , BBRI 19% ... Sama dah",5,0,2
"2023-10-17T07:12:02.000Z","Unknown","Buy goto avg 300an. Avg down sampe 100an. Mutusin beli itmg, untr, bbri, bbca, bbni. Dapet untung dari sana langsung cl goto.
Akhirnya sekarang memutuskan untuk swing trading. Lumayan profit rerata 20%an. Tapi mainnya di saham gorengan ahaha",1,0,2
"2023-10-12T11:27:22.000Z","Unknown","Yang konsisten masuk top 10 ada 6 - BBCA, BBRI, BMRI, TLKM, ASII dan BBNI

Konsisten masuk belum tentu pasti untung, tapi sudah pasti lebih likuid

Yang masuk dan keluar juga belum tentu rugi, bisa saja kegeser dengan yang di bawahnya

Jadi masuk top 10 atau tidak, bukan acuan",7,0,4
"2023-10-03T16:38:09.000Z","Unknown","Wkwk..
Kmarin Untung ada gmaps
Jadi selamat ",0,0,0
"2023-09-24T22:34:42.000Z","Unknown","Atau masukin saham BBRI/BBCA. Baru nyimpen setengah tahun untung udah 10% dan ga gampang dimainin bandar",1,3,0
"2023-09-16T22:29:25.000Z","Unknown","melihat ini aku jd takut cowoku mikir gini  untung aku kalo dia yg bayar, sampe rumah aku tf kalo tadi bayarnya pake uang dia dulu  tp tergantung sih, aku juga suka traktir/ganti2an bayar, jd kalo kemarin udah aku, baru ga aku tf ",3,0,0
"2023-08-08T18:20:43.000Z","Unknown","Kalau mau nyari untung dikit dan rugi rendah ya gapapa kamu di sana. Tapi klo mau untung banyak dan rugi besar kamu ambil di saham atau obligasi.

Contoh kamu invest di pasar uang 10%, di pbligasi 30% dan saham seperti bbca atau bbri 60%.",0,0,0
"2023-08-08T00:59:00.000Z","Unknown","Betul, tapi menganggu pemandangan porto wkwk

Saya pernah jual krya-w dulu, untung full diurus sama buyernya ",0,0,0
"2023-08-05T11:17:42.000Z","Unknown","580 juta masukin ke saham BBCA udah neguk untung berapa itu, Kang Ed..... 
Sedih aku mendengarnya",0,0,0
"2023-07-13T11:49:23.000Z","Unknown","Tujuan nya beda euy, aku buka tabungan bca biar gampang top up ke rdn di ipot, dan belakangan ini juga gampang bgt bayar bayar pake bca vitrual account

Tapi kalo saham bbca untung nya hampir 3 jutaan",0,0,2
"2023-06-03T13:39:01.000Z","Unknown","Liat aja setiap kenaikan bbca dengan volum gede siapa yg makanin barang ya foreign, makanin barang pake uang bukan pake daun, ya jelas mereka mau cari untung",0,0,0
"2023-05-28T23:08:13.000Z","Unknown","Kalo pake itung2 an target per bulan harus dapet sekian mending masukin reksadana obligasi/pendapatan tetap dengan yield 6-7% per tahun, jatuhnya lebih untung daripada dividen bbca, kecuali kalo ngincer capital gain juga di kemudian hari",2,0,2
"2023-05-22T11:47:57.000Z","Unknown","Walau kelihatanya banyak, yang profitable sebagian kecil saja

BBCA 
Djarum Super
TOWR

Sisanya masih terus merugi atau angot2an kadang untung kadang rugi",3,0,5
"2023-05-22T01:22:55.000Z","Unknown","Good game coach… untung gajadi bbca sama temon 
@aem_batman
 ",0,0,3
"2023-05-16T11:42:30.000Z","Unknown","kalo maksudnya keduanya sama sama investasi, kalo ngerti saham ya mending beli 2 lot saham bbca wkwk investasi dgn beli lot saham bbca kita bisa analisis canddlesticknya, kalo pc kayaknya blind bgt analisisnya gmn untung untungan",0,0,-1
"2023-05-02T13:55:56.000Z","Unknown","bener, untung ketutup BBCA, BMRI, dan UNTR, setidaknya tulisan return/yrs nya ijo.",0,0,0
"2023-05-02T13:53:46.000Z","Unknown","Nah ini, ge udah 2 tahunan nengok itu merah jd biasa aja , untung minusnya ketutup BBCA & BBRI jd gak keliatan loss nya",0,0,-3
"2023-04-12T00:50:06.000Z","Unknown","Pilarmas: Hati-hati Volatilitas Tinggi, BBCA Hingga WIKA Bakal Kasih Untung",2,0,0
"2023-04-10T09:06:37.000Z","Unknown","hal yang penting  dan simple sebenernya tapi susah dilakukan investor saham itu do nothing. $BBCA bagus2 aja, untung juga ""masih"" segitu, tapi udah mau dijual dan beli saham lain, emang $BMRI juga bagus sih, cuma secara valuasi ya masih biasa aja, ga ada urgensinya buat pindah",1,1,0
"2023-03-20T12:43:43.000Z","Unknown","Lagian perusahaan ga untung kok IPO, laku banyak lagi, ada-ada aja. Beli tuh BBRI BBCA wkwkwkwkwkwk",8,0,0
"2023-03-02T16:50:11.000Z","Unknown","Untung bukan jamur cordiceps ",0,0,0
"2023-02-28T08:16:16.000Z","Unknown","Untung di #saham itu mudah kalau pakai trik ini:

- Pilih fundamental bagus, hutang ga banyak, perusahaannya profit terus ga rugi, produknya terkenal banget dan hampir ga mungkin delisting bubar.

Contoh: BBCA, ASII, TLKM itu kan terkenal banget.

Nah trus yang paling PENTING..",24,3,2
